127763 1500.04 2289.35 15.006  1.546 13.460  82   0 0.004 2999   5 0.004
127764 1351.53 2291.86 15.316  1.958 13.357  82   0 0.004 2996   8 0.004
127765 1487.39 2306.15 99.999  9.999 14.618   0   0 9.999 2381   0 1.233
127766 1394.08 2360.45 16.752  3.603 13.148  82   0 0.016 3003   1 0.007
127767 1352.37 2367.92 18.089  4.156 13.932  82   0 0.029 3003   1 0.011
127770 1612.64 2396.89 18.686  4.989 13.697  81   0 0.097 3004   0 0.041
127771 1526.09 2412.12 17.780  5.115 12.665  82   0 0.112 3004   0 0.060
127772 1353.44 2412.14 15.609  1.845 13.764  82   0 0.004 3000   4 0.004
127773 1586.27 2417.73 16.753  3.004 13.749  82   0 0.010 3000   4 0.005
127774 1426.73 2424.18 17.624  3.947 13.677  82   0 0.030 3004   0 0.012
127775 1523.85 2426.91 16.444  2.779 13.665  82   0 0.008 3002   2 0.005
127776 1563.76 2440.81 16.914  2.878 14.036  82   0 0.011 3001   3 0.005
127777 1615.96 2444.87 14.138  1.635 12.503  82   0 0.004 2992  12 0.011
127778 1458.57 2452.32 15.709  9.999 99.999  82   0 0.060    0   0 9.999
127779 1432.75 2454.48 19.302  5.520 13.783  80   0 0.470 3004   0 0.231
127780 1607.43 2457.80 18.572  4.597 13.975  81   0 0.053 3004   0 0.025
127781 1507.48 2459.04 16.767  2.821 13.946  82   0 0.009 3002   2 0.005
127782 1259.18 2467.87 18.030  4.023 14.008  82   0 0.090 3004   0 0.055
127783 1542.61 2478.27 17.584  4.348 13.235  82   0 0.047 3004   0 0.022
127785 1376.88 2495.73 15.264  1.909 13.355  82   0 0.003 2997   7 0.004
127786 1516.88 2513.97 13.929  0.728 13.200  82   0 0.005 3000   4 0.005
127788 1561.34 2523.77 16.448  3.025 13.423  82   0 0.021 3004   0 0.011
127789 1343.29 2527.92 13.648  0.876 12.772  81   1 0.009 2995   9 0.008
127790 1391.61 2529.19 99.999  9.999 99.999   0   0 9.999    0   0 9.999
127791 1469.21 2545.64 16.526  2.569 13.957  82   0 0.006 3001   3 0.004
127792 1520.74 2547.51 15.625  2.195 13.430  81   1 0.004 3001   3 0.004
127793 1279.43 2550.53 18.029  4.388 13.641  81   0 0.067 3004   0 0.027
127794 1242.85 2601.60 15.027  2.257 12.770  82   0 0.004 2993  11 0.007
127795 1393.81 2600.55 16.656  2.952 13.704  82   0 0.014 3004   0 0.008
127796 1355.41 2602.57 17.872  4.251 13.621  81   1 0.027 3004   0 0.012
127797 1350.11 2635.14 16.263  3.392 12.871  82   0 0.079 3004   0 0.040
127799 1631.91 2646.90 15.022  1.760 13.261  82   0 0.005 2999   5 0.004
127800 1532.92 2658.17 19.560  6.210 13.350  79   0 0.162 3004   0 0.113
127801 1196.20 2670.04 17.772  4.757 13.015  81   0 0.087 3004   0 0.036
127803 1332.91 2679.28 16.831  2.973 13.858  81   1 0.009 3002   2 0.004
127804 1407.79 2686.05 14.947  1.719 13.228  81   1 0.003 2998   6 0.004
127807 1248.12 2721.80 16.536  3.153 13.382  82   0 0.013 3003   1 0.008
127808 1514.42 2724.20 17.403  3.640 13.763  82   0 0.016 3002   2 0.006
